run_id,t,x_m,segment,v_mps,a_mps2,limit_mps,power_w,energy_kwh,regen_kwh,event
W6_vector_01,170.35660173160176,2246.4285714285716,2,22.0,0.0,22.0,86908.8,13.275904997468194,-0.0,CRUISE
W6_vector_01,170.5568181818182,2250.8333333333335,2,22.0,0.0,22.0,86908.8,13.280738489531684,-0.0,CRUISE
W6_vector_01,170.75703463203465,2255.2380952380954,2,22.0,0.0,22.0,86908.8,13.285571981595178,-0.0,CRUISE
W6_vector_01,170.9572510822511,2259.642857142857,2,22.0,0.0,22.0,86908.8,13.29040547365867,-0.0,CRUISE
W6_vector_01,171.15746753246754,2264.0476190476193,2,22.0,0.0,22.0,86908.8,13.295238965722161,-0.0,CRUISE
W6_vector_01,171.357683982684,2268.4523809523807,2,22.0,0.0,22.0,86908.8,13.300072457785655,-0.0,CRUISE
W6_vector_01,171.55790043290045,2272.857142857143,2,22.0,0.0,22.0,86908.8,13.304905949849147,-0.0,CRUISE
W6_vector_01,171.75811688311688,2277.2619047619046,2,22.0,0.0,22.0,86908.8,13.309739441912638,-0.0,CRUISE
W6_vector_01,171.95833333333334,2281.6666666666665,2,22.0,0.0,22.0,86908.8,13.31457293397613,-0.0,CRUISE
W6_vector_01,172.1585497835498,2286.0714285714284,2,22.0,0.0,22.0,86908.8,13.319406426039624,-0.0,CRUISE
W6_vector_01,172.35876623376623,2290.4761904761904,2,22.0,0.0,22.0,86908.8,13.324239918103114,-0.0,CRUISE
W6_vector_01,172.5589826839827,2294.8809523809523,2,22.0,0.0,22.0,86908.8,13.329073410166608,-0.0,CRUISE
W6_vector_01,172.75919913419915,2299.285714285714,2,22.0,0.0,22.0,86908.8,13.333906902230101,-0.0,CRUISE
W6_vector_01,172.95941558441558,2303.690476190476,2,22.0,0.0,22.0,86908.8,13.338740394293591,-0.0,CRUISE
W6_vector_01,173.15963203463204,2308.095238095238,2,22.0,0.0,22.0,86908.8,13.343573886357085,-0.0,CRUISE
W6_vector_01,173.3598484848485,2312.5,2,22.0,0.0,22.0,86908.8,13.348407378420577,-0.0,CRUISE
W6_vector_01,173.56006493506496,2316.904761904762,2,22.0,0.0,22.0,86908.8,13.35324087048407,-0.0,CRUISE
W6_vector_01,173.7602813852814,2321.309523809524,2,22.0,0.0,22.0,86908.8,13.358074362547562,-0.0,CRUISE
W6_vector_01,173.96049783549785,2325.714285714286,2,22.0,0.0,22.0,86908.8,13.362907854611054,-0.0,CRUISE
W6_vector_01,174.1607142857143,2330.1190476190477,2,22.0,0.0,22.0,86908.8,13.367741346674547,-0.0,CRUISE
W6_vector_01,174.36093073593076,2334.5238095238096,2,22.0,0.0,22.0,86908.8,13.37257483873804,-0.0,CRUISE
W6_vector_01,174.5611471861472,2338.9285714285716,2,22.0,0.0,22.0,86908.8,13.377408330801531,-0.0,CRUISE
W6_vector_01,174.76136363636365,2343.333333333333,2,22.0,0.0,22.0,86908.8,13.382241822865025,-0.0,CRUISE
W6_vector_01,174.9615800865801,2347.7380952380954,2,22.0,0.0,22.0,86908.8,13.387075314928516,-0.0,CRUISE
W6_vector_01,175.16179653679654,2352.1428571428573,2,22.0,0.0,22.0,86908.8,13.391908806992008,-0.0,CRUISE
W6_vector_01,175.362012987013,2356.5476190476193,2,22.0,0.0,22.0,86908.8,13.3967422990555,-0.0,CRUISE
W6_vector_01,175.56222943722946,2360.9523809523807,2,22.0,0.0,22.0,86908.8,13.401575791118994,-0.0,CRUISE
W6_vector_01,175.7624458874459,2365.357142857143,2,22.0,0.0,22.0,86908.8,13.406409283182484,-0.0,CRUISE
W6_vector_01,175.96266233766235,2369.7619047619046,2,22.0,0.0,22.0,86908.8,13.411242775245977,-0.0,CRUISE
W6_vector_01,176.1628787878788,2374.166666666667,2,22.0,0.0,22.0,86908.8,13.416076267309471,-0.0,CRUISE
W6_vector_01,176.36309523809524,2378.5714285714284,2,22.0,0.0,22.0,86908.8,13.420909759372961,-0.0,CRUISE
W6_vector_01,176.5633116883117,2382.9761904761904,2,22.0,0.0,22.0,86908.8,13.425743251436455,-0.0,CRUISE
W6_vector_01,176.76352813852816,2387.3809523809523,2,22.0,0.0,22.0,86908.8,13.430576743499946,-0.0,CRUISE
W6_vector_01,176.9637445887446,2391.785714285714,2,22.0,0.0,22.0,86908.8,13.435410235563438,-0.0,CRUISE
W6_vector_01,177.16396103896105,2396.190476190476,2,22.0,0.0,22.0,86908.8,13.440243727626932,-0.0,CRUISE
W6_vector_01,177.3641774891775,2400.595238095238,2,22.0,0.0,22.0,86908.8,13.445077219690424,-0.0,CRUISE
W6_vector_01,177.56439393939394,2405.0,2,22.0,0.0,22.0,86908.8,13.449910711753915,-0.0,CRUISE
W6_vector_01,177.7646103896104,2409.404761904762,2,22.0,0.0,22.0,86908.8,13.454744203817407,-0.0,CRUISE
W6_vector_01,177.96482683982686,2413.809523809524,2,22.0,0.0,22.0,86908.8,13.4595776958809,-0.0,CRUISE
W6_vector_01,178.1650432900433,2418.214285714286,2,22.0,0.0,22.0,86908.8,13.46441118794439,-0.0,CRUISE
W6_vector_01,178.36525974025975,2422.6190476190477,2,22.0,0.0,22.0,86908.8,13.469244680007884,-0.0,CRUISE
W6_vector_01,178.5654761904762,2427.0238095238096,2,22.0,0.0,22.0,86908.8,13.474078172071378,-0.0,CRUISE
W6_vector_01,178.76569264069266,2431.4285714285716,2,22.0,0.0,22.0,86908.8,13.47891166413487,-0.0,CRUISE
W6_vector_01,178.9659090909091,2435.833333333333,2,22.0,0.0,22.0,86908.8,13.483745156198362,-0.0,CRUISE
W6_vector_01,179.16612554112555,2440.2380952380954,2,22.0,0.0,22.0,86908.8,13.488578648261853,-0.0,CRUISE
W6_vector_01,179.366341991342,2444.642857142857,2,22.0,0.0,22.0,86908.8,13.493412140325347,-0.0,CRUISE
W6_vector_01,179.56655844155847,2449.0476190476193,2,22.0,0.0,22.0,86908.8,13.49824563238884,-0.0,CRUISE
W6_vector_01,179.7667748917749,2453.452380952381,2,22.0,0.0,22.0,86908.8,13.50307912445233,-0.0,CRUISE
W6_vector_01,179.96699134199136,2457.8571428571427,2,22.0,0.0,22.0,86908.8,13.507912616515824,-0.0,CRUISE
W6_vector_01,180.16720779220782,2462.2619047619046,2,22.0,0.0,22.0,86908.8,13.512746108579316,-0.0,CRUISE
W6_vector_01,180.36742424242425,2466.666666666667,2,22.0,0.0,22.0,86908.8,13.517579600642808,-0.0,CRUISE
W6_vector_01,180.5676406926407,2471.0714285714284,2,22.0,0.0,22.0,86908.8,13.522413092706302,-0.0,CRUISE
W6_vector_01,180.76785714285717,2475.4761904761904,2,22.0,0.0,22.0,86908.8,13.527246584769793,-0.0,CRUISE
W6_vector_01,180.9680735930736,2479.8809523809523,2,22.0,0.0,22.0,86908.8,13.532080076833285,-0.0,CRUISE
W6_vector_01,181.16829004329006,2484.285714285714,2,22.0,0.0,22.0,86908.8,13.536913568896777,-0.0,CRUISE
W6_vector_01,181.36850649350652,2488.690476190476,2,22.0,0.0,22.0,86908.8,13.54174706096027,-0.0,CRUISE
W6_vector_01,181.56872294372295,2493.095238095238,2,22.0,0.0,22.0,86908.8,13.54658055302376,-0.0,CRUISE
W6_vector_01,181.7689393939394,2497.5,2,22.0,0.0,22.0,86908.8,13.551414045087254,-0.0,BRAKE
W6_vector_01,181.9696693209467,2501.899941392722,2,21.83941605839416,-0.7999999999999894,22.0,-3058798.9434617073,13.551414045087254,0.05969371417441064,BRAKE
W6_vector_01,182.170399247954,2506.267648782567,2,21.67883211678832,-0.7999999999999894,22.0,-3036503.112252535,13.551414045087254,0.11895231607106724,BRAKE
W6_vector_01,182.3711291749613,2510.603122169535,2,21.51824817518248,-0.800000000000046,22.0,-3014203.721280298,13.551414045087254,0.17777573621973564,BRAKE
W6_vector_01,182.57185910196858,2514.9063615536256,2,21.357664233576642,-0.7999999999999894,22.0,-2991900.785451976,13.551414045087254,0.2361639054410892,BRAKE
W6_vector_01,182.77258902897591,2519.1773669348395,2,21.197080291970803,-0.7999999999999894,22.0,-2969594.319675865,13.551414045087254,0.29411675484677585,BRAKE
W6_vector_01,182.9733189559832,2523.416138313176,2,21.036496350364963,-0.7999999999999894,22.0,-2947284.3388593853,13.551414045087254,0.3516342158393102,BRAKE
W6_vector_01,183.17404888299052,2527.6226756886354,2,20.875912408759124,-0.7999999999999894,22.0,-2924970.857910173,13.551414045087254,0.4087162201122011,BRAKE
W6_vector_01,183.3747788099978,2531.796979061218,2,20.715328467153284,-0.800000000000046,22.0,-2902653.891736079,13.551414045087254,0.4653626996498251,BRAKE
W6_vector_01,183.5755087370051,2535.9390484309233,2,20.554744525547445,-0.7999999999999894,22.0,-2880333.4552441062,13.551414045087254,0.5215735867275317,BRAKE
W6_vector_01,183.7762386640124,2540.048883797752,2,20.394160583941606,-0.7999999999999894,22.0,-2858009.563342528,13.551414045087254,0.5773488139115791,BRAKE
W6_vector_01,183.9769685910197,2544.1264851617025,2,20.233576642335766,-0.7999999999999894,22.0,-2835682.2309387703,13.551414045087254,0.6326883140591583,BRAKE
W6_vector_01,184.177698518027,2548.171852522777,2,20.072992700729927,-0.7999999999999894,22.0,-2813351.4729404715,13.551414045087254,0.6875920203183886,BRAKE
W6_vector_01,184.3784284450343,2552.1849858809737,2,19.912408759124087,-0.7999999999999894,22.0,-2791017.30425527,13.551414045087254,0.7420598661283184,BRAKE
W6_vector_01,184.5791583720416,2556.165885236294,2,19.751824817518248,-0.800000000000046,22.0,-2768679.7397910054,13.551414045087254,0.7960917852189282,BRAKE
W6_vector_01,184.77988829904888,2560.114550588737,2,19.59124087591241,-0.7999999999999894,22.0,-2746338.7944547106,13.551414045087254,0.8496877116111082,BRAKE
W6_vector_01,184.9806182260562,2564.030981938303,2,19.43065693430657,-0.7999999999999894,22.0,-2723994.4831546284,13.551414045087254,0.9028475796167192,BRAKE
W6_vector_01,185.18134815306348,2567.915179284991,2,19.27007299270073,-0.7999999999999894,22.0,-2701646.8207981964,13.551414045087254,0.9555713238384941,BRAKE
W6_vector_01,185.3820780800708,2571.7671426288025,2,19.10948905109489,-0.7999999999999894,22.0,-2679295.8222930515,13.551414045087254,1.007858879170154,BRAKE
W6_vector_01,185.58280800707809,2575.5868719697373,2,18.94890510948905,-0.800000000000046,22.0,-2656941.502547026,13.551414045087254,1.0597101807962932,BRAKE
W6_vector_01,185.7835379340854,2579.3743673077947,2,18.78832116788321,-0.7999999999999894,22.0,-2634583.876467178,13.551414045087254,1.111125164192475,BRAKE
W6_vector_01,185.9842678610927,2583.129628642975,2,18.62773722627737,-0.7999999999999894,22.0,-2612222.958961725,13.551414045087254,1.1621037651251735,BRAKE
W6_vector_01,186.1849977881,2586.852655975278,2,18.467153284671532,-0.7999999999999894,22.0,-2589858.7649381114,13.551414045087254,1.2126459196517951,BRAKE
W6_vector_01,186.3857277151073,2590.5434493047046,2,18.306569343065693,-0.7999999999999894,22.0,-2567491.3093039766,13.551414045087254,1.2627515641206741,BRAKE
W6_vector_01,186.58645764211457,2594.2020086312536,2,18.145985401459853,-0.800000000000046,22.0,-2545120.6069671437,13.551414045087254,1.3124206351710705,BRAKE
W6_vector_01,186.7871875691219,2597.8283339549257,2,17.985401459854014,-0.7999999999999894,22.0,-2522746.672834695,13.551414045087254,1.3616530697331908,BRAKE
W6_vector_01,186.98791749612917,2601.4224252757203,2,17.824817518248175,-0.7999999999999894,22.0,-2500369.521814823,13.551414045087254,1.4104488050281314,BRAKE
W6_vector_01,187.1886474231365,2604.9842825936385,2,17.664233576642335,-0.7999999999999894,22.0,-2477989.1688149828,13.551414045087254,1.458807778567969,BRAKE
W6_vector_01,187.38937735014377,2608.513905908679,2,17.503649635036496,-0.7999999999999894,22.0,-2455605.6287428113,13.551414045087254,1.5067299281556548,BRAKE
W6_vector_01,187.59010727715108,2612.011295220843,2,17.343065693430656,-0.800000000000046,22.0,-2433218.9165061233,13.551414045087254,1.5542151918851188,BRAKE
W6_vector_01,187.79083720415838,2615.4764505301296,2,17.182481751824817,-0.7999999999999894,22.0,-2410829.047012026,13.551414045087254,1.6012635081411835,BRAKE
W6_vector_01,187.99156713116568,2618.909371836539,2,17.021897810218977,-0.7999999999999894,22.0,-2388436.0351686897,13.551414045087254,1.647874815599616,BRAKE
W6_vector_01,188.19229705817298,2622.3100591400716,2,16.861313868613138,-0.7999999999999894,22.0,-2366039.895883574,13.551414045087254,1.6940490532271093,BRAKE
W6_vector_01,188.39302698518028,2625.678512440727,2,16.7007299270073,-0.7999999999999894,22.0,-2343640.6440643184,13.551414045087254,1.7397861602812847,BRAKE
W6_vector_01,188.5937569121876,2629.014731738505,2,16.54014598540146,-0.7999999999999894,22.0,-2321238.29461856,13.551414045087254,1.7850860763106924,BRAKE
W6_vector_01,188.79448683919486,2632.318717033406,2,16.37956204379562,-0.800000000000046,22.0,-2298832.8624541047,13.551414045087254,1.8299487411548083,BRAKE
W6_vector_01,188.9952167662022,2635.5904683254303,2,16.21897810218978,-0.7999999999999894,22.0,-2276424.362478088,13.551414045087254,1.874374094944052,BRAKE
W6_vector_01,189.19594669320946,2638.8299856145773,2,16.05839416058394,-0.7999999999999894,22.0,-2254012.8095986512,13.551414045087254,1.9183620780997377,BRAKE
W6_vector_01,189.3966766202168,2642.0372689008473,2,15.897810218978101,-0.7999999999999894,22.0,-2231598.218723264,13.551414045087254,1.961912631334155,BRAKE
W6_vector_01,189.59740654722407,2645.21231818424,2,15.737226277372262,-0.7999999999999894,22.0,-2209180.604759565,13.551414045087254,2.0050256956504735,BRAKE
W6_vector_01,189.79813647423137,2648.3551334647555,2,15.576642335766422,-0.800000000000046,22.0,-2186759.982615351,13.551414045087254,2.0477012123428353,BRAKE
W6_vector_01,189.99886640123867,2651.465714742394,2,15.416058394160583,-0.7999999999999894,22.0,-2164336.367197784,13.551414045087254,2.0899391229962805,BRAKE
W6_vector_01,190.19959632824597,2654.5440620171557,2,15.255474452554743,-0.7999999999999894,22.0,-2141909.773414978,13.551414045087254,2.13173936948679,BRAKE
W6_vector_01,190.40032625525328,2657.5901752890404,2,15.094890510948904,-0.7999999999999894,22.0,-2119480.2161744125,13.551414045087254,2.1731018939812734,BRAKE
W6_vector_01,190.60105618226058,2660.604054558048,2,14.934306569343065,-0.7999999999999894,22.0,-2097047.710383726,13.551414045087254,2.214026638937566,BRAKE
W6_vector_01,190.80178610926788,2663.585699824178,2,14.773722627737225,-0.7999999999999894,22.0,-2074612.2709505565,13.551414045087254,2.2545135471044344,BRAKE
W6_vector_01,191.00251603627515,2666.5351110874317,2,14.613138686131386,-0.800000000000046,22.0,-2052173.9127826912,13.551414045087254,2.2945625615215692,BRAKE
W6_vector_01,191.20324596328248,2669.4522883478076,2,14.452554744525546,-0.7999999999999894,22.0,-2029732.6507873202,13.551414045087254,2.3341736255196044,BRAKE
W6_vector_01,191.40397589028976,2672.3372316053064,2,14.291970802919707,-0.7999999999999894,22.0,-2007288.4998725296,13.551414045087254,2.373346682720072,BRAKE
W6_vector_01,191.6047058172971,2675.1899408599284,2,14.131386861313867,-0.7999999999999894,22.0,-1984841.4749458085,13.551414045087254,2.412081677035474,BRAKE
W6_vector_01,191.80543574430436,2678.0104161116733,2,13.97080291970803,-0.8000000000000371,22.0,-1962391.5909149153,13.551414045087254,2.4503785526692,BRAKE
W6_vector_01,192.00616567131166,2680.7986573605413,2,13.810218978102188,-0.7999999999999983,22.0,-1939938.8626871489,13.551414045087254,2.4882372541155986,BRAKE
W6_vector_01,192.20689559831897,2683.5546646065322,2,13.64963503649635,-0.7999999999999805,22.0,-1917483.3051704206,13.551414045087254,2.525657726159933,BRAKE
W6_vector_01,192.40762552532627,2686.278437849646,2,13.48905109489051,-0.7999999999999983,22.0,-1895024.9332724009,13.551414045087254,2.5626399138783986,BRAKE
W6_vector_01,192.60835545233357,2688.9699770898824,2,13.328467153284672,-0.7999999999999805,22.0,-1872563.7619005556,13.551414045087254,2.5991837626381167,BRAKE
W6_vector_01,192.80908537934087,2691.6292823272415,2,13.16788321167883,-0.7999999999999983,22.0,-1850099.805962693,13.551414045087254,2.635289218097142,BRAKE
W6_vector_01,193.00981530634817,2694.256353561724,2,13.007299270072993,-0.8000000000000371,22.0,-1827633.0803664157,13.551414045087254,2.670956226204455,BRAKE
W6_vector_01,193.21054523335545,2696.8511907933294,2,12.846715328467152,-0.7999999999999983,22.0,-1805163.6000191295,13.551414045087254,2.706184733199958,BRAKE
W6_vector_01,193.41127516036278,2699.4137940220576,2,12.686131386861314,-0.7999999999999805,22.0,-1782691.379828707,13.551414045087254,2.740974685614504,BRAKE
W6_vector_01,193.61200508737005,2701.944163247909,2,12.525547445255473,-0.7999999999999983,22.0,-1760216.4347028157,13.551414045087254,2.775326030269841,BRAKE
W6_vector_01,193.81273501437738,2704.4422984708826,2,12.364963503649633,-0.7999999999999894,22.0,-1737738.779548953,13.551414045087254,2.809238714278684,BRAKE
W6_vector_01,194.01346494138465,2706.90819969098,2,12.204379562043794,-0.800000000000046,22.0,-1715258.4292749614,13.551414045087254,2.84271268504464,BRAKE
W6_vector_01,194.21419486839196,2709.3418669082,2,12.043795620437955,-0.7999999999999894,22.0,-1692775.3987880857,13.551414045087254,2.8757478902622706,BRAKE
W6_vector_01,194.41492479539926,2711.7433001225427,2,11.883211678832115,-0.7999999999999894,22.0,-1670289.7029963373,13.551414045087254,2.9083442779170556,BRAKE
W6_vector_01,194.61565472240656,2714.112499334008,2,11.722627737226276,-0.7999999999999894,22.0,-1647801.35680723,13.551414045087254,2.9405017962854045,BRAKE
W6_vector_01,194.81638464941386,2716.4494645425966,2,11.562043795620438,-0.7999999999999805,22.0,-1625310.375128384,13.551414045087254,2.972220393934656,BRAKE
W6_vector_01,195.01711457642116,2718.754195748308,2,11.401459854014597,-0.7999999999999983,22.0,-1602816.7728675099,13.551414045087254,3.0035000197230786,BRAKE
W6_vector_01,195.21784450342847,2721.0266929511426,2,11.24087591240876,-0.8000000000000371,22.0,-1580320.5649322334,13.551414045087254,3.034340622799869,BRAKE
W6_vector_01,195.41857443043574,2723.2669561511,2,11.080291970802918,-0.7999999999999983,22.0,-1557821.7662299925,13.551414045087254,3.0647421526051444,BRAKE
W6_vector_01,195.61930435744307,2725.474985348181,2,10.91970802919708,-0.7999999999999805,22.0,-1535320.391668628,13.551414045087254,3.0947045588699713,BRAKE
W6_vector_01,195.82003428445034,2727.6507805423835,2,10.759124087591239,-0.7999999999999983,22.0,-1512816.4561558024,13.551414045087254,3.124227791616317,BRAKE
W6_vector_01,196.02076421145765,2729.79434173371,2,10.598540145985401,-0.8000000000000371,22.0,-1490309.9745991244,13.551414045087254,3.1533118011571055,BRAKE
W6_vector_01,196.22149413846495,2731.905668922159,2,10.43795620437956,-0.7999999999999983,22.0,-1467800.9619060436,13.551414045087254,3.181956538096168,BRAKE
W6_vector_01,196.42222406547225,2733.9847621077306,2,10.277372262773723,-0.7999999999999805,22.0,-1445289.4329843887,13.551414045087254,3.210161953328275,BRAKE
W6_vector_01,196.62295399247955,2736.0316212904254,2,10.116788321167881,-0.7999999999999983,22.0,-1422775.4027418215,13.551414045087254,3.237927998039123,BRAKE
W6_vector_01,196.82368391948685,2738.046246470243,2,9.956204379562044,-0.7999999999999805,22.0,-1400258.8860858504,13.551414045087254,3.2652546237053364,BRAKE
W6_vector_01,197.02441384649416,2740.028637647184,2,9.795620437956202,-0.7999999999999983,22.0,-1377739.8979242411,13.551414045087254,3.292141782094471,BRAKE
W6_vector_01,197.22514377350143,2741.978794821248,2,9.635036496350365,-0.8000000000000371,22.0,-1355218.4531646047,13.551414045087254,3.3185894252650057,BRAKE
W6_vector_01,197.42587370050876,2743.8967179924343,2,9.474452554744524,-0.7999999999999983,22.0,-1332694.5667144074,13.551414045087254,3.34459750556636,BRAKE
W6_vector_01,197.62660362751603,2745.782407160744,2,9.313868613138686,-0.7999999999999805,22.0,-1310168.2534814612,13.551414045087254,3.3701659756388613,BRAKE
W6_vector_01,197.82733355452336,2747.635862326176,2,9.153284671532846,-0.7999999999999894,22.0,-1287639.5283734107,13.551414045087254,3.3952947884137923,BRAKE
W6_vector_01,198.02806348153064,2749.4570834887313,2,8.992700729927005,-0.7999999999999983,22.0,-1265108.4062978486,13.551414045087254,3.4199838971133363,BRAKE
W6_vector_01,198.22879340853794,2751.24607064841,2,8.832116788321166,-0.800000000000046,22.0,-1242574.9021624755,13.551414045087254,3.4442332552506314,BRAKE
W6_vector_01,198.42952333554524,2753.002823805211,2,8.671532846715328,-0.7999999999999805,22.0,-1220039.030874688,13.551414045087254,3.4680428166297252,BRAKE
W6_vector_01,198.63025326255254,2754.7273429591346,2,8.510948905109489,-0.7999999999999894,22.0,-1197500.8073424215,13.551414045087254,3.4914125353456034,BRAKE
W6_vector_01,198.83098318955984,2756.4196281101817,2,8.350364963503647,-0.7999999999999983,22.0,-1174960.246473196,13.551414045087254,3.5143423657841772,BRAKE
W6_vector_01,199.03171311656715,2758.0796792583515,2,8.189781021897808,-0.7999999999999894,22.0,-1152417.3631746238,13.551414045087254,3.536832262622288,BRAKE
W6_vector_01,199.23244304357445,2759.707496403644,2,8.02919708029197,-0.7999999999999805,22.0,-1129872.1723543704,13.551414045087254,3.5588821808277036,BRAKE
W6_vector_01,199.43317297058172,2761.30307954606,2,7.868613138686131,-0.800000000000046,22.0,-1107324.6889201785,13.551414045087254,3.5804920756591216,BRAKE
W6_vector_01,199.63390289758905,2762.8664286855987,2,7.70802919708029,-0.7999999999999983,22.0,-1084774.927779419,13.551414045087254,3.6016619026661747,BRAKE
W6_vector_01,199.83463282459633,2764.39754382226,2,7.54744525547445,-0.7999999999999894,22.0,-1062222.9038399481,13.551414045087254,3.622391617689407,BRAKE
W6_vector_01,200.03536275160366,2765.8964249560445,2,7.3868613138686126,-0.7999999999999805,22.0,-1039668.6320093479,13.551414045087254,3.6426811768603145,BRAKE
W6_vector_01,200.23609267861093,2767.363072086952,2,7.226277372262773,-0.800000000000046,22.0,-1017112.1271953535,13.551414045087254,3.6625305366012997,BRAKE
W6_vector_01,200.43682260561823,2768.7974852149823,2,7.065693430656932,-0.7999999999999983,22.0,-994553.4043053574,13.551414045087254,3.6819396536257103,BRAKE
W6_vector_01,200.63755253262553,2770.1996643401353,2,6.9051094890510925,-0.7999999999999894,22.0,-971992.4782471971,13.551414045087254,3.7009084849378135,BRAKE
W6_vector_01,200.83828245963284,2771.5696094624113,2,6.744525547445255,-0.7999999999999805,22.0,-949429.3639284605,13.551414045087254,3.7194369878328084,BRAKE
W6_vector_01,201.03901238664014,2772.9073205818104,2,6.583941605839415,-0.7999999999999894,22.0,-926864.0762568061,13.551414045087254,3.737525119896823,BRAKE
W6_vector_01,201.23974231364744,2774.2127976983325,2,6.423357664233578,-0.7999999999999805,22.0,-904296.63013983,13.551414045087254,3.755172839006912,BRAKE
W6_vector_01,201.44047224065474,2775.486040811977,2,6.262773722627735,-0.800000000000007,22.0,-881727.0404852309,13.551414045087254,3.772380103331061,BRAKE
W6_vector_01,201.64120216766202,2776.727049922745,2,6.102189781021897,-0.8000000000000371,22.0,-859155.3222006098,13.551414045087254,3.7891468713281817,BRAKE
W6_vector_01,201.84193209466935,2777.935825030636,2,5.941605839416059,-0.7999999999999805,22.0,-836581.4901935076,13.551414045087254,3.8054731017481203,BRAKE
W6_vector_01,202.04266202167662,2779.112366135649,2,5.78102189781022,-0.7999999999999894,22.0,-814005.5593717282,13.551414045087254,3.8213587536316402,BRAKE
W6_vector_01,202.24339194868395,2780.2566732377854,2,5.620437956204377,-0.800000000000007,22.0,-791427.5446428466,13.551414045087254,3.836803786310449,BRAKE
W6_vector_01,202.44412187569122,2781.368746337045,2,5.4598540145985375,-0.800000000000046,22.0,-768847.460914513,13.551414045087254,3.8518081594071667,BRAKE
W6_vector_01,202.64485180269853,2782.4485854334275,2,5.299270072992702,-0.7999999999999717,22.0,-746265.3230942352,13.551414045087254,3.866371832835354,BRAKE
W6_vector_01,202.84558172970583,2783.496190526933,2,5.138686131386862,-0.7999999999999894,22.0,-723681.1460898503,13.551414045087254,3.880494766799496,BRAKE
W6_vector_01,203.04631165671313,2784.511561617561,2,4.978102189781019,-0.800000000000007,22.0,-701094.9448089062,13.551414045087254,3.8941769217950064,BRAKE
W6_vector_01,203.24704158372043,2785.4946987053117,2,4.81751824817518,-0.7999999999999894,22.0,-678506.7341590109,13.551414045087254,3.907418258608227,BRAKE
W6_vector_01,203.44777151072773,2786.4456017901857,2,4.656934306569344,-0.7999999999999717,22.0,-655916.5290478357,13.551414045087254,3.92021873831643,BRAKE
W6_vector_01,203.64850143773504,2787.3642708721827,2,4.496350364963504,-0.800000000000046,22.0,-633324.3443830918,13.551414045087254,3.9325783222878155,BRAKE
W6_vector_01,203.8492313647423,2788.2507059513027,2,4.335766423357661,-0.800000000000007,22.0,-610730.1950722492,13.551414045087254,3.9444969721815086,BRAKE
W6_vector_01,204.04996129174964,2789.1049070275453,2,4.175182481751822,-0.7999999999999894,22.0,-588134.096023058,13.551414045087254,3.955974649947573,BRAKE
W6_vector_01,204.2506912187569,2789.926874100911,2,4.014598540145986,-0.7999999999999717,22.0,-565536.0621431393,13.551414045087254,3.9670113178269872,BRAKE
W6_vector_01,204.45142114576421,2790.7166071713996,2,3.8540145985401466,-0.800000000000046,22.0,-542936.1083401938,13.551414045087254,3.9776069383516717,BRAKE
W6_vector_01,204.65215107277152,2791.4741062390112,2,3.6934306569343036,-0.800000000000007,22.0,-520334.2495217153,13.551414045087254,3.987761474344467,BRAKE
W6_vector_01,204.85288099977882,2792.1993713037455,2,3.532846715328464,-0.7999999999999894,22.0,-497730.50059543806,13.551414045087254,3.997474888919145,BRAKE
W6_vector_01,205.05361092678612,2792.8924023656027,2,3.3722627737226283,-0.7999999999999717,22.0,-475124.8764689858,13.551414045087254,4.006747145480406,BRAKE
W6_vector_01,205.25434085379342,2793.553199424583,2,3.211678832116789,-0.7999999999999894,22.0,-452517.3920500158,13.551414045087254,4.01557820772388,BRAKE
W6_vector_01,205.45507078080072,2794.1817624806863,2,3.051094890510946,-0.800000000000007,22.0,-429908.062246144,13.551414045087254,4.0239680396361255,BRAKE
W6_vector_01,205.65580070780803,2794.778091533912,2,2.8905109489051064,-0.7999999999999894,22.0,-407296.90196499065,13.551414045087254,4.031916605494627,BRAKE
W6_vector_01,205.85653063481533,2795.342186584261,2,2.729927007299267,-0.800000000000046,22.0,-384683.92611425073,13.551414045087254,4.039423869867801,BRAKE
W6_vector_01,206.0572605618226,2795.874047631733,2,2.569343065693431,-0.7999999999999717,22.0,-362069.14960146137,13.551414045087254,4.04648979761499,BRAKE
W6_vector_01,206.25799048882993,2796.373674676328,2,2.408759124087588,-0.800000000000007,22.0,-339452.58733437484,13.551414045087254,4.05311435388647,BRAKE
W6_vector_01,206.4587204158372,2796.8410677180455,2,2.2481751824817486,-0.7999999999999894,22.0,-316834.25422055536,13.551414045087254,4.059297504123438,BRAKE
W6_vector_01,206.6594503428445,2797.2762267568864,2,2.087591240875909,-0.800000000000046,22.0,-294214.16516769317,13.551414045087254,4.065039214058026,BRAKE
W6_vector_01,206.8601802698518,2797.67915179285,2,1.9270072992700733,-0.7999999999999717,22.0,-271592.3350833491,13.551414045087254,4.070339449713293,BRAKE
W6_vector_01,207.0609101968591,2798.049842825936,2,1.7664233576642303,-0.800000000000007,22.0,-248968.77887524763,13.551414045087254,4.075198177403225,BRAKE
W6_vector_01,207.2616401238664,2798.3882998561457,2,1.6058394160583909,-0.7999999999999894,22.0,-226343.51145097188,13.551414045087254,4.079615363732738,BRAKE
W6_vector_01,207.46237005087372,2798.694522883478,2,1.4452554744525514,-0.7999999999999894,22.0,-203716.54771818247,13.551414045087254,4.083590975597676,BRAKE
